mlp_type,training_size,predictors,nodes,activation,dropout,optimizer,learning_rate,epochs,MSE,R^2,observed_total_runoff,predicted_total_runoff,proportion_runoff_predicted
N15_random_year,15,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.388351800543035,0.9078638420981763,3264.790229926134,3101.7966,0.9500753225819207
N16_random_year,16,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.461230631629228,0.9193949538463138,3264.790229926134,3353.1377,1.027060686648883
N17_random_year,17,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.493703247955636,0.9113882238507167,3264.790229926134,3040.5808,0.9313250152110594
N18_random_year,18,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.115264523963333,0.9050002394793573,3264.790229926134,2987.1663,0.9149642241588091
N19_random_year,19,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.64256614666446,0.9226200036873025,3264.790229926134,3337.9675,1.0224140891809752
N20_random_year,20,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.612306681629985,0.9187998043070577,3264.790229926134,3512.8538,1.0759814604827163
N21_random_year,21,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.393239242995833,0.9157233957427308,3264.790229926134,3583.9695,1.0977640920295704
N1_random_year,1,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.872444922293518,0.90595680389877,3264.790229926134,2545.2036,0.7795917758976004
N2_random_year,2,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,37.26114607119768,0.8532133060381332,3264.790229926134,2476.2124,0.7584598788755179
N3_random_year,3,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.252999805416078,0.9044576446121,3264.790229926134,2646.9873,0.8107679569806199
N4_random_year,4,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.612776872091459,0.9542525846758974,3264.790229926134,3100.5107,0.9496814569485064
N5_random_year,5,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.416561760853511,0.9589649588232286,3264.790229926134,3379.3228,1.0350811280094732
N6_random_year,6,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.621472906560436,0.9542183274861739,3264.790229926134,3134.015,0.9599437243626621
N7_random_year,7,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,12.97305330153815,0.9488939067766399,3264.790229926134,3025.0857,0.9265788857214933
N8_random_year,8,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,12.590024284961144,0.9504028126736129,3264.790229926134,2871.9424,0.8796713358448999
N9_random_year,9,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.296718648977325,0.9554976655862306,3264.790229926134,3043.0037,0.9320671307504566
N10_random_year,10,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.594927063492246,0.958262305903165,3264.790229926134,3025.024,0.9265599664115912
N11_random_year,11,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,12.071728136203689,0.9524445904016492,3264.790229926134,2977.82,0.912101500753005
N12_random_year,12,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,13.207171154129162,0.9479716220591055,3264.790229926134,2913.8108,0.8924955619833346
N13_random_year,13,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.00197486815242,0.940901165799157,3264.790229926134,2795.7576,0.856336049628104
N14_random_year,14,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.614813930863026,0.9621233671322628,3264.790229926134,3135.3923,0.9603656324514648
N15_random_year,15,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.123613098446345,0.9167855619543788,3264.790229926134,2636.5005,0.8075558619706176
N16_random_year,16,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.186352435450036,0.9401748281418923,3264.790229926134,2925.635,0.8961173011816498
N17_random_year,17,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.62653235962051,0.9345013781257469,3264.790229926134,2769.0457,0.8481542332842391
N18_random_year,18,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.084247310468173,0.9563346759476892,3264.790229926134,3089.2637,0.9462364973889592
N19_random_year,19,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.667441830971647,0.9540372373386402,3264.790229926134,2899.503,0.8881130870552444
N20_random_year,20,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,14.23860372146901,0.9439083928627966,3264.790229926134,2868.8225,0.8787157237451462
N21_random_year,21,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.271548308464045,0.9555968217169298,3264.790229926134,3035.37,0.9297289882101171
N1_random_year,1,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.989561998679363,0.9291318542225586,3264.790229926134,3135.7686,0.9604808682481406
N2_random_year,2,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.80867648202762,0.9180262244032285,3264.790229926134,2995.9663,0.9176596649707365
N3_random_year,3,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.827911896842064,0.9100716410872729,3264.790229926134,3042.3633,0.9318709831225002
N4_random_year,4,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.884857219951396,0.9137867141014404,3264.790229926134,2900.725,0.8884874351397085
N5_random_year,5,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.719927684838417,0.9223152453632654,3264.790229926134,3198.8347,0.9797979323373707
N6_random_year,6,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.49715647004542,0.9350110419743256,3264.790229926134,3379.8252,1.0352350250046443
N7_random_year,7,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.237781100249812,0.9202752117405782,3264.790229926134,3041.7744,0.9316906140494423
N8_random_year,8,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.510339909016423,0.9310197034604942,3264.790229926134,3225.0122,0.9878160555216486
N9_random_year,9,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.318785615707437,0.9160166986320797,3264.790229926134,3000.4263,0.9190257438374945
N10_random_year,10,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.707195304092927,0.9341836142297649,3264.790229926134,3176.2202,0.9728711467369259
N11_random_year,11,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.707976023277517,0.9302411350352391,3264.790229926134,3087.9136,0.9458229646468325
N12_random_year,12,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.464120936646456,0.9312017786478634,3264.790229926134,3206.4355,0.9821260543736513
N13_random_year,13,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.520107954202587,0.9270418195613249,3264.790229926134,3273.62,1.0027045802760706
N14_random_year,14,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.987131522778192,0.9212626215950603,3264.790229926134,3219.459,0.9861151123476133
N15_random_year,15,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.617784144116456,0.9345358408776292,3264.790229926134,3255.7852,0.9972417604066593
N16_random_year,16,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.97442667537925,0.9331308819965947,3264.790229926134,3228.3652,0.9888430824077913
N17_random_year,17,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.725538501622992,0.9380507565974314,3264.790229926134,3316.75,1.0159151940598161
N18_random_year,18,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.531058534497195,0.9230592771790609,3264.790229926134,3156.4836,0.9668258663741286
N19_random_year,19,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.703045324829024,0.9223817517935109,3264.790229926134,3341.1555,1.0233905648675379
N20_random_year,20,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.82257807621328,0.9297896712922951,3264.790229926134,3268.6123,1.0011706953562687
N21_random_year,21,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.960527983939645,0.9292462309255172,3264.790229926134,3230.5298,0.9895060808330527
N1_random_year,1,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.445330551061037,0.9233969943079051,3264.790229926134,3195.7058,0.9788395533820187
N2_random_year,2,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,36.580318152164224,0.8558953620114225,3264.790229926134,2234.4844,0.6844189726243316
N3_random_year,3,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,14.438639593457237,0.9431203708232484,3264.790229926134,2869.9836,0.8790713768593513
N4_random_year,4,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.945737030812698,0.9332439020864443,3264.790229926134,2789.55,0.8544346963728934
N5_random_year,5,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.300551270177293,0.9673007782239926,3264.790229926134,3080.7952,0.943642607655478
N6_random_year,6,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.744305056837569,0.9734314602006103,3264.790229926134,3446.1128,1.0555388096241387
N7_random_year,7,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,13.66136364490722,0.9461823745137876,3264.790229926134,2937.2441,0.8996731593047727
N8_random_year,8,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.834786950756198,0.9730750154995712,3264.790229926134,3250.9316,0.995755136371672
N9_random_year,9,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.155830298476248,0.9678708925447479,3264.790229926134,3096.7607,0.9485328379757998
N10_random_year,10,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.943515487407896,0.9726466899079773,3264.790229926134,3177.8462,0.9733691807446229
N11_random_year,11,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.983443658878494,0.9685499930979462,3264.790229926134,3115.8787,0.9543886261200529
N12_random_year,12,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.24553598513226,0.9596386983843366,3264.790229926134,3033.4907,0.9291533326859052
N13_random_year,13,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,14.276101486288272,0.9437606740320805,3264.790229926134,2906.121,0.8901402200703569
N14_random_year,14,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.356932711656771,0.9552604580893426,3264.790229926134,2945.1072,0.9020815949332855
N15_random_year,15,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.189069653003136,0.9716793529375196,3264.790229926134,3279.349,1.0044593649644513
N16_random_year,16,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.88105840538237,0.9216804864184077,3264.790229926134,2734.2166,0.8374861354557033
N17_random_year,17,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.184853689899095,0.9638171540647835,3264.790229926134,3060.645,0.9374706501742065
N18_random_year,18,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.387123163229914,0.9551415257149285,3264.790229926134,3047.4702,0.9334352286740024
N19_random_year,19,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.970247706635492,0.9528443627739128,3264.790229926134,2938.6768,0.9001119676466894
N20_random_year,20,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.748720565521898,0.96159585485007,3264.790229926134,3132.3638,0.9594379880272185
N21_random_year,21,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.996005360310871,0.9645611038592292,3264.790229926134,3107.868,0.9519349486635136
N1_random_year,1,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.645556283705758,0.9585405987293714,2714.402329857559,2589.582,0.9540155498561965
N2_random_year,2,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.396450239595374,0.95101474817556,2714.402329857559,2392.6973,0.88148217355478
N3_random_year,3,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.0269461766215215,0.9740944355490264,2714.402329857559,2564.2476,0.9446821977670169
N4_random_year,4,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.830641395184134,0.9577450491850735,2714.402329857559,2413.4966,0.8891447503870588
N5_random_year,5,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.109503040073111,0.9522481305475621,2714.402329857559,2333.52,0.859680966916096
N6_random_year,6,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,13.073548506281025,0.9438060929188118,2714.402329857559,2363.8223,0.8708444726943054
N7_random_year,7,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.962275263757477,0.9743724099082137,2714.402329857559,2676.0913,0.9858860196064526
N8_random_year,8,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.541835623587048,0.9718812912197753,2714.402329857559,2503.0122,0.9221227743208569
N9_random_year,9,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.378155024168144,0.9725848379569385,2714.402329857559,2542.3855,0.9366281004409134
N10_random_year,10,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.436618086111174,0.9637369660897626,2714.402329857559,2413.352,0.8890915043194401
N11_random_year,11,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.006646296918644,0.9784799806523643,2714.402329857559,2528.6707,0.9315754803487697
N12_random_year,12,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.523391258632752,0.9719605704552419,2714.4023298575594,2590.7651,0.9544514120921428
N13_random_year,13,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.985586953700726,0.9699739191700536,2714.402329857559,2488.6445,0.9168296474976111
N14_random_year,14,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.943830267933539,0.9744516918553412,2714.402329857559,2462.0237,0.9070223874180886
N15_random_year,15,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.202844651861389,0.9776366631611845,2714.4023298575594,2773.3325,1.0217101897627618
N16_random_year,16,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.8239243210300256,0.9749670824270396,2714.402329857559,2539.6138,0.93560698117457
N17_random_year,17,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.748156653642406,0.9752927538588542,2714.402329857559,2537.3481,0.9347723130875738
N18_random_year,18,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.3974491657397206,0.9768001964616343,2714.4023298575594,2571.6738,0.9474180742616556
N19_random_year,19,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.066575979604189,0.9782223854769903,2714.402329857559,2571.5764,0.9473821871316221
N20_random_year,20,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.35522338980557,0.9812799854326489,2714.4023298575594,2585.6719,0.9525750278646737
N21_random_year,21,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.902003861005312,0.9746314738956446,2714.402329857559,2389.418,0.8802740634529985
N1_random_year,1,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.349790608213628,0.90393411122324,2714.402329857559,2492.1475,0.9181201450959107
N2_random_year,2,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.023315298322228,0.8881442355825724,2714.402329857559,2374.4946,0.8747762270860024
N3_random_year,3,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.962546989897643,0.9055985967219534,2714.402329857559,2959.1187,1.090154771750079
N4_random_year,4,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.197204711814475,0.8916950987254061,2714.402329857559,2322.148,0.8554914367983936
N5_random_year,5,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.264040676980944,0.9214958506302843,2714.402329857559,2640.9807,0.9729510927104211
N6_random_year,6,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,27.669857937660254,0.881066917283281,2714.402329857559,2432.2036,0.8960365184364112
N7_random_year,7,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.33870304120534,0.899683478478483,2714.402329857559,2622.8342,0.9662658330584549
N8_random_year,8,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.57786678360087,0.9115503542583574,2714.402329857559,2574.9133,0.9486115237063056
N9_random_year,9,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.101531875736466,0.9050011993315843,2714.402329857559,2417.3127,0.8905506444460929
N10_random_year,10,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.092614721260095,0.9007412375236362,2714.402329857559,2482.2444,0.9144718000945289
N11_random_year,11,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.016310128405614,0.9053675071437675,2714.402329857559,2572.667,0.9477839610911708
N12_random_year,12,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.59427715505202,0.9114798177174902,2714.4023298575594,2533.6406,0.9334064435219355
N13_random_year,13,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,27.776894225933894,0.8806068442407804,2714.402329857559,2200.9265,0.8108328266087846
N14_random_year,14,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.18059015222453,0.9046613839065041,2714.402329857559,2401.2947,0.8846495050939576
N15_random_year,15,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.313874930352764,0.9169833582142978,2714.4023298575594,2740.0066,1.0094327438706034
N16_random_year,16,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.959535624519184,0.9142081210981826,2714.402329857559,2599.9407,0.9578317279017955
N17_random_year,17,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.035377770706358,0.9052855488813117,2714.402329857559,2402.6628,0.8851535438826996
N18_random_year,18,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.380389023027266,0.9166974613331607,2714.4023298575594,2808.8167,1.0347827289619296
N19_random_year,19,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.61199428658903,0.9028070836888339,2714.402329857559,2610.4902,0.9617182411245528
N20_random_year,20,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.772030029056943,0.9064174939318218,2714.4023298575594,2388.6104,0.8799765330616425
N21_random_year,21,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.6889723703306,0.9239676611699951,2714.402329857559,2710.4822,0.9985557954765719
N1_random_year,1,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.08660049012385,0.8792756368012707,2714.402329857559,2331.2803,0.8588558327533694
N2_random_year,2,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.501458170583973,0.9333702322944517,2714.402329857559,2334.6655,0.860102977979047
N3_random_year,3,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.117043313042966,0.9178293976509843,2714.402329857559,2232.2822,0.8223844350589109
N4_random_year,4,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,13.864338757100944,0.9404070468332035,2714.402329857559,2534.486,0.9337179150289687
N5_random_year,5,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.272639821789317,0.9343537599896647,2714.402329857559,2389.9248,0.8804607844603912
N6_random_year,6,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.7214871458988,0.9582142258389033,2714.402329857559,2685.9287,0.9895101700264334
N7_random_year,7,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,14.436772873719233,0.9379465588070264,2714.402329857559,2318.514,0.8541526399799736
N8_random_year,8,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.833092532287193,0.9577345134861739,2714.402329857559,2631.2021,0.9693486184767514
N9_random_year,9,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.600501775926695,0.9587342560843358,2714.402329857559,2574.3062,0.948387836256698
N10_random_year,10,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.235159223283368,0.9517080237907698,2714.402329857559,2451.5598,0.9031674440766388
N11_random_year,11,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,12.095689806803126,0.9480092135077317,2714.402329857559,2467.174,0.9089198182330961
N12_random_year,12,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,13.327343041619418,0.9427152103225781,2714.4023298575594,2510.861,0.9250143415976712
N13_random_year,13,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.053169170725736,0.9610868505268003,2714.402329857559,2539.101,0.9354181015428144
N14_random_year,14,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.710325385560695,0.9324724603647366,2714.402329857559,2302.765,0.8483506174631691
N15_random_year,15,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.920832103204294,0.9573573833372254,2714.4023298575594,2597.3064,0.9568612463652987
N16_random_year,16,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.19109857515472,0.9561956995751889,2714.402329857559,2648.1772,0.975602333141497
N17_random_year,17,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,14.76370976813346,0.9365412891162994,2714.402329857559,2325.0857,0.8565737170883531
N18_random_year,18,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.301498431019956,0.9600194592694222,2714.4023298575594,2672.4895,0.9845590952220286
N19_random_year,19,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.289467809702455,0.95577288004588,2714.402329857559,2547.848,0.9386404780032465
N20_random_year,20,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,13.970190148894162,0.9399520668197829,2714.4023298575594,2442.693,0.8999009057594485
N21_random_year,21,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.860731386955862,0.9490191330109559,2714.402329857559,2499.376,0.9207831680183008
N1_random_year,1,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.720287845744704,0.8851484452239577,2714.402329857559,2283.192,0.8411398227215133
N2_random_year,2,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,32.37566145848266,0.8608400075300203,2714.402329857559,2269.5415,0.8361109474973618
N3_random_year,3,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.534280780968608,0.8988428285715258,2714.402329857559,2653.013,0.9773838278396794
N4_random_year,4,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.98228275305688,0.9141103473356271,2714.402329857559,2634.7046,0.9706389361896874
N5_random_year,5,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.06411446966608,0.9137586108597022,2714.402329857559,2775.8687,1.0226445143411798
N6_random_year,6,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.502177439281294,0.9032791083813337,2714.402329857559,2559.1997,0.9428225428783605
N7_random_year,7,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.282332348426902,0.9042240664087424,2714.402329857559,2527.6216,0.931188996645125
N8_random_year,8,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.780160504254248,0.9149791274424818,2714.402329857559,2532.7146,0.9330652909299123
N9_random_year,9,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.599209766163842,0.889967164288981,2714.402329857559,2596.3398,0.9565051632880988
N10_random_year,10,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,31.517300055159495,0.8645294940468025,2714.402329857559,2228.9395,0.8211529398598645
