t2m,ts,al2,swd,date,dailyQ,runoff
-8.838697,-9.251109,0.8136967,255.83717,2009-05-09,635239.8,18.520110787172015
-16.102781,-16.85067,0.8096322,314.56317,2009-05-10,682695.0,19.903644314868806
-17.812767,-18.350283,0.8110682,316.37616,2009-05-11,830964.6,24.226373177842564
-17.454618,-18.44543,0.81090677,322.71136,2009-05-12,843568.2,24.593825072886297
-13.250759,-12.541172,0.8128314,247.81061,2009-05-13,820962.0,23.93475218658892
-10.472759,-10.564798,0.8104273,301.9984,2009-05-14,749662.2,21.85604081632653
-6.310666,-8.662437,0.8098713,325.7088,2009-05-15,621900.0,18.131195335276967
-2.2433693,-4.7935276,0.782864,327.47394,2009-05-16,565689.6,16.492408163265303
1.4408541,-1.4721673,0.7685555,315.07916,2009-05-17,530100.0,15.454810495626822
0.7289926,-1.8439137,0.7613963,300.3728,2009-05-18,527248.8,15.371685131195337
1.5193948,-0.11070728,0.7132824,239.72397,2009-05-19,651052.8,18.981131195335276
-1.3593122,-2.8879776,0.7549341,328.9182,2009-05-20,699460.2,20.392425655976673
-0.9615773,-3.0360773,0.76709414,315.39923,2009-05-21,803811.6,23.43474052478134
2.0850954,-1.5674047,0.7416017,293.13095,2009-05-22,890931.6,25.97468221574344
2.342644,-1.1926715,0.6963917,340.64807,2009-05-23,874731.6,25.502379008746356
2.0160174,-1.0048821,0.6044065,308.13794,2009-05-24,790383.6,23.04325364431487
0.49074137,-1.9097648,0.60146946,339.2422,2009-05-25,550038.6,16.03611078717201
-0.7918978,-2.4087276,0.6058358,346.521,2009-05-26,22901.4,0.6676793002915452
-1.5139533,-2.8510294,0.6041989,349.22052,2009-05-27,382098.6,11.139900874635568
-1.878244,-3.1490488,0.60972816,352.40845,2009-05-28,1034973.0,30.17413994169096
-2.064368,-3.1482122,0.60888386,350.50726,2009-05-29,282344.4,8.231615160349854
-0.40093985,-2.4873762,0.6016149,353.11987,2009-05-30,322495.2,9.402192419825072
1.4377555,-1.132838,0.59565854,341.7782,2009-05-31,430671.6,12.556023323615161
2.716789,-0.44491744,0.59504974,267.57785,2009-06-01,601545.6,17.537772594752184
3.864432,0.0,0.57022774,333.7152,2009-06-02,879012.0,25.627172011661806
2.804494,-0.41551718,0.5836606,353.74655,2009-06-03,993724.2,28.971551020408164
3.336053,-0.07018396,0.57610035,352.66034,2009-06-04,1053945.0,30.72725947521866
3.919138,-0.12724474,0.58079636,349.32526,2009-06-05,1289709.0,37.60084548104956
3.178189,-0.13183965,0.5782785,339.88312,2009-06-06,1309077.0,38.165510204081635
1.8004352,-0.15942383,0.6064205,269.24005,2009-06-07,1130925.6,32.971591836734696
0.9041927,-1.1981685,0.648235,318.8364,2009-06-08,920788.2,26.845137026239065
0.96550065,-0.0017435286,0.6364864,142.44188,2009-06-09,856650.6,24.9752361516035
-0.44457307,-1.7066636,0.6774332,358.57208,2009-06-10,708399.0,20.65303206997085
-0.6776083,-2.450187,0.67155504,368.18414,2009-06-11,624358.8,18.2028804664723
0.28382212,-1.6006814,0.66736686,361.20728,2009-06-12,630160.2,18.372017492711368
-0.21107513,-1.9603586,0.66372275,367.76587,2009-06-13,648414.0,18.90419825072886
-0.019206047,-2.0118456,0.6436779,372.5047,2009-06-14,625590.0,18.238775510204082
1.48374,-1.2829962,0.5692011,372.63498,2009-06-15,619822.8,18.07063556851312
1.762995,-1.0007603,0.57095647,370.33496,2009-06-16,755398.8,22.02328862973761
1.6973357,-0.8659506,0.5638558,366.45117,2009-06-17,928004.4,27.055521865889215
1.5451157,-0.46666825,0.5129567,295.88147,2009-06-18,905790.6,26.40788921282799
1.4543277,-1.1328217,0.51528,310.6195,2009-06-19,817745.4,23.840973760932947
0.44063228,-0.41116005,0.5188074,219.39682,2009-06-20,823210.2,24.000297376093293
-0.58978796,-0.53311443,0.7637223,269.20407,2009-06-21,461741.4,13.461848396501459
0.39394504,-0.90027577,0.7689096,363.00922,2009-06-22,448749.0,13.083061224489796
0.49972567,-1.785912,0.680105,360.89624,2009-06-23,684691.2,19.961842565597667
1.2132964,-0.7603741,0.5704392,323.208,2009-06-24,708955.2,20.669247813411076
0.92988634,-0.6709445,0.5922358,183.38036,2009-06-25,749156.4,21.8412944606414
1.0507119,0.0,0.6393487,134.95001,2009-06-26,823321.8,24.003551020408167
0.6507576,-0.17518234,0.69170076,332.86188,2009-06-27,714425.4,20.82872886297376
0.88789463,-1.4512002,0.6101373,364.42804,2009-06-28,819036.0,23.87860058309038
2.687423,-0.20190471,0.5744895,190.785,2009-06-29,943534.8,27.508303206997088
1.8159878,-0.004852507,0.5356581,127.20491,2009-06-30,1076171.4,31.37525947521866
-0.64277804,-0.5824255,0.77096605,282.4496,2009-07-01,644459.4,18.788903790087463
0.23955896,-1.1100297,0.67565644,285.93,2009-07-02,476812.8,13.901247813411079
1.1790373,-0.39555866,0.59349525,190.22604,2009-07-03,571546.8,16.663172011661807
0.6081343,-0.03445742,0.66552085,296.59576,2009-07-04,620980.2,18.104379008746356
-0.2624659,-1.4786611,0.5452591,361.42722,2009-07-05,647222.4,18.869457725947523
2.9601858,-0.6262681,0.5146267,314.4073,2009-07-06,677910.6,19.764157434402332
4.6673245,0.0,0.4999605,349.48145,2009-07-07,1073196.0,31.288513119533526
3.8735714,-0.022783067,0.4518832,342.7511,2009-07-08,1228314.6,35.81092128279884
2.5905075,-0.32959163,0.4485101,345.02966,2009-07-09,1152487.8,33.60022740524782
2.8998332,-0.12707826,0.4530484,319.15485,2009-07-10,1169834.4,34.10595918367346
2.88733,-0.34016377,0.4466406,342.23145,2009-07-11,1224010.8,35.685446064139946
4.2562914,0.0,0.45131758,297.24188,2009-07-12,1350594.0,39.37591836734694
4.3649936,0.0,0.45144728,191.86952,2009-07-13,1391207.4,40.55998250728863
5.0117784,0.0,0.4452793,331.85938,2009-07-14,1335375.0,38.93221574344023
3.9875183,0.0,0.44668335,333.55304,2009-07-15,1426546.8,41.59028571428572
4.0898747,0.0,0.44800544,330.26437,2009-07-16,1328554.8,38.73337609329446
4.6410646,-0.0001637141,0.44756997,337.91724,2009-07-17,1258347.6,36.68651895043732
4.169165,-0.02002536,0.44934005,333.41388,2009-07-18,1236839.4,36.05945772594752
3.415411,-0.12289238,0.45175856,318.58725,2009-07-19,1165179.6,33.97025072886298
3.1542041,-0.041491296,0.44870466,324.21246,2009-07-20,1102372.2,32.139131195335274
2.2230952,-0.5216862,0.4476351,317.74255,2009-07-21,967737.6,28.21392419825073
2.518832,-0.478266,0.44892234,299.97266,2009-07-22,910278.0,26.538717201166182
2.3381526,-0.74204767,0.45075715,276.56152,2009-07-23,868820.4,25.330040816326534
2.41869,-0.36856735,0.45233133,247.38312,2009-07-24,839725.2,24.481784256559767
2.4790332,-0.06760364,0.48186547,295.8098,2009-07-25,823442.4,24.007067055393584
1.9007391,-0.90898377,0.51121235,311.51733,2009-07-26,745826.4,21.744209912536444
2.3191571,-0.070323944,0.5102024,259.08588,2009-07-27,778235.4,22.689078717201166
1.0154883,-1.2406676,0.5071484,321.58643,2009-07-28,686745.0,20.021720116618077
0.717438,-1.6620153,0.50817674,317.929,2009-07-29,611137.8,17.817428571428575
1.4440405,-1.1148164,0.50807834,310.20398,2009-07-30,667387.8,19.457370262390672
1.4001937,-1.0250795,0.47126377,306.23608,2009-07-31,712305.0,20.766909620991257
1.7560434,-0.9858476,0.45180428,293.94135,2009-08-01,712904.4,20.784384839650148
1.6220711,-0.9226545,0.44834813,286.1255,2009-08-02,799095.6,23.29724781341108
2.2575252,-0.06529744,0.48599002,232.08064,2009-08-03,876047.4,25.54074052478134
1.6345377,-1.0203394,0.5181492,296.60275,2009-08-04,854800.2,24.92128862973761
2.21736,-0.80662906,0.518204,289.74545,2009-08-05,870451.2,25.377586005830903
1.8559116,-0.918547,0.5177674,287.98303,2009-08-06,879472.8,25.64060641399417
2.8339498,-0.41297,0.5186253,255.39029,2009-08-07,843249.6,24.58453644314869
2.655294,-0.26676452,0.5182977,225.82962,2009-08-08,896182.2,26.127760932944604
2.833825,0.0,0.5176215,185.90828,2009-08-09,934023.6,27.231008746355684
2.6312768,-0.1361601,0.5001076,202.03738,2009-08-10,842752.8,24.570052478134112
2.531078,-0.01805041,0.44968235,200.90408,2009-08-11,931766.4,27.16520116618076
2.610411,-0.6255155,0.45204216,258.18872,2009-08-12,919620.0,26.811078717201166
2.8106356,-0.21307373,0.45068607,250.2558,2009-08-13,1028331.0,29.980495626822155
3.5501516,-0.11626932,0.45083213,251.07903,2009-08-14,979500.6,28.556868804664724
2.61674,-0.21899468,0.45181382,236.77396,2009-08-15,953683.2,27.804174927113703
1.778599,-0.63403296,0.45135787,204.469,2009-08-16,811362.6,23.65488629737609
1.1539493,-1.023574,0.44839084,240.31976,2009-08-17,688329.0,20.06790087463557
0.94504344,-1.2473776,0.45025516,229.57718,2009-08-18,515658.6,15.033778425655976
0.11833668,-1.5260199,0.45631146,140.99564,2009-08-19,370873.8,10.8126472303207
1.0507777,0.0,0.52470255,66.27821,2009-08-20,770266.8,22.456758017492714
0.8105755,-0.027491707,0.57595444,122.64373,2009-08-21,429174.0,12.512361516034986
-1.0967556,-1.9682723,0.7347988,234.2196,2009-08-22,352290.6,10.270862973760932
-1.1404712,-3.895543,0.70185935,234.63596,2009-08-23,311115.6,9.070425655976676
-0.18841076,-2.9261827,0.6628684,228.27115,2009-08-24,364878.0,10.637842565597667
-0.46460497,-2.5654788,0.6161237,217.86691,2009-08-25,286140.6,8.342291545189504
-0.3647622,-2.443386,0.5660099,208.71707,2009-08-26,241216.2,7.032542274052479
2.2317052,-0.95338523,0.51231426,192.85776,2009-08-27,325962.0,9.503265306122449
0.99012655,-1.3341627,0.50250584,206.82028,2009-08-28,444142.8,12.948769679300291
1.3138964,-1.571446,0.50647813,205.78989,2009-08-29,360093.6,10.498355685131195
0.8670701,-1.3971325,0.5253855,169.68515,2009-08-30,321004.8,9.358740524781341
0.19454205,-0.933776,0.5243329,151.20352,2009-08-31,237978.0,6.938134110787172
-0.75639755,-1.5795147,0.5419258,162.20389,2009-09-01,168523.2,4.913212827988339
-2.4460962,-3.5461946,0.5366718,194.36423,2009-09-02,113079.59999999999,3.2967813411078715
-1.2462676,-3.1172595,0.51234835,140.00337,2009-09-03,22629.6,0.6597551020408162
-0.041953802,-1.6654003,0.49559203,165.63327,2009-09-04,0.0,0.0
-0.73350406,-1.6065285,0.49416217,132.43904,2009-09-05,0.0,0.0
-2.1274765,-3.0389647,0.71381533,176.51562,2009-09-06,0.0,0.0
-0.059611857,-1.8866875,0.58487856,108.91716,2009-09-07,0.0,0.0
0.14561516,-2.0283701,0.52959913,155.50626,2009-09-08,0.0,0.0
-3.233611,-4.5541368,0.53876364,165.73276,2009-09-09,0.0,0.0
0.29757583,-2.1621306,0.53744996,88.167694,2009-09-10,5916.6,0.17249562682215744
0.16104588,-0.26743165,0.6766889,32.206974,2009-09-11,505843.2,14.747615160349856
-1.1124692,-0.8182859,0.8447988,100.59018,2009-09-12,412592.4,12.028932944606415
-5.7009797,-5.9713078,0.8571047,126.66524,2009-09-13,0.0,0.0
-4.9022985,-5.285227,0.84595925,113.6398,2009-09-14,0.0,0.0
-9.492605,-11.408768,0.8448399,154.3254,2009-09-15,0.0,0.0
-5.7788563,-7.093895,0.8423744,117.2113,2009-09-16,0.0,0.0
-4.037184,-3.8627539,0.8430016,82.14667,2009-09-17,0.0,0.0
-6.0516586,-6.7784824,0.8530792,122.92729,2009-09-18,0.0,0.0
-12.904718,-14.595024,0.8487932,137.5863,2009-09-19,0.0,0.0
-13.905216,-15.976317,0.8482621,133.75226,2009-09-20,0.0,0.0
-7.8893194,-9.731979,0.84349,82.19644,2009-09-21,0.0,0.0
-5.247957,-5.8945875,0.8340242,100.175705,2009-09-22,0.0,0.0
-7.0601525,-7.3683434,0.8270951,104.106735,2009-09-23,0.0,0.0
-9.38048,-10.03247,0.8159664,89.53306,2009-09-24,0.0,0.0
-7.3784585,-7.46031,0.81739193,59.02732,2009-09-25,0.0,0.0
-7.916271,-9.382097,0.82778156,96.08357,2009-09-26,0.0,0.0
-2.7168884,-3.800136,0.83249617,52.256733,2009-09-27,0.0,0.0
-1.5592473,-2.1849675,0.833814,61.074776,2009-09-28,0.0,0.0
-5.1557226,-7.170175,0.8349697,92.54677,2009-09-29,0.0,0.0
-10.372744,-12.386691,0.8335025,101.426956,2009-09-30,0.0,0.0
-14.579733,-16.560223,0.8313993,98.982254,2009-10-01,0.0,0.0
-10.062107,-11.4294195,0.8283534,59.00821,2009-10-02,0.0,0.0
-8.444156,-9.201719,0.82531166,60.247665,2009-10-03,0.0,0.0
-8.921379,-9.153595,0.8186564,51.87143,2009-10-04,0.0,0.0
-10.55414,-12.129353,0.81238604,60.433727,2009-10-05,0.0,0.0
-14.590706,-16.148804,0.811137,64.48679,2009-10-06,0.0,0.0
-16.783987,-18.705486,0.81518996,81.20633,2009-10-07,0.0,0.0
-21.990128,-24.246876,0.818696,80.93544,2009-10-08,0.0,0.0
-20.923069,-23.500687,0.8187158,79.08851,2009-10-09,0.0,0.0
-11.60425,-14.55056,0.8140105,62.042576,2009-10-10,0.0,0.0
-5.256878,-8.287771,0.8111325,63.146828,2009-10-11,0.0,0.0
-1.8746345,-4.8728046,0.8113974,47.179962,2009-10-12,0.0,0.0
-2.001134,-4.696835,0.8126073,53.2949,2009-10-13,0.0,0.0
-6.7009273,-9.032731,0.8148613,56.27539,2009-10-14,0.0,0.0
-4.975448,-7.2526765,0.814642,59.114067,2009-10-15,0.0,0.0
-0.9348932,-3.1560814,0.8184483,46.340523,2009-10-16,0.0,0.0
-5.5024776,-5.831741,0.84283435,31.893555,2009-10-17,0.0,0.0
-6.800453,-8.202152,0.8323877,46.019127,2009-10-18,0.0,0.0
-6.0801888,-6.9005976,0.82958186,16.124268,2009-10-19,0.0,0.0
-5.187766,-5.5758166,0.82558763,19.094425,2009-10-20,0.0,0.0
-9.481499,-11.233872,0.82542884,43.51825,2009-10-21,0.0,0.0
-11.691465,-14.456522,0.82475793,40.06684,2009-10-22,0.0,0.0
-5.85849,-7.981569,0.82068324,28.89881,2009-10-23,0.0,0.0
-6.8623114,-8.23782,0.81971663,21.8265,2009-10-24,0.0,0.0
-10.391441,-12.012184,0.81526697,28.450485,2009-10-25,0.0,0.0
-4.9115458,-6.673742,0.81460077,19.201511,2009-10-26,0.0,0.0
-4.6165733,-7.775958,0.8175771,29.331156,2009-10-27,0.0,0.0
-6.8000393,-8.89189,0.8167274,15.80098,2009-10-28,0.0,0.0
-16.59468,-18.316666,0.81940764,28.885548,2009-10-29,0.0,0.0
-15.677662,-16.308445,0.81326973,13.027564,2009-10-30,0.0,0.0
-13.861643,-14.689081,0.81109476,17.84959,2009-10-31,0.0,0.0
-9.727686,-12.2705145,0.8126779,14.352178,2009-11-01,0.0,0.0
-10.40321,-10.876469,0.81031835,10.275774,2009-11-02,0.0,0.0
-14.228071,-15.219009,0.8100311,13.1486,2009-11-03,0.0,0.0
-15.187174,-17.136517,0.8154571,21.290531,2009-11-04,0.0,0.0
-10.336628,-13.3402815,0.8107164,12.166564,2009-11-05,0.0,0.0
-11.336643,-13.149683,0.80994415,11.498533,2009-11-06,0.0,0.0
-12.060035,-14.06942,0.8121207,9.271437,2009-11-07,0.0,0.0
-13.548686,-16.566666,0.8172325,15.277037,2009-11-08,0.0,0.0
-11.181139,-14.408308,0.8148737,14.1223545,2009-11-09,0.0,0.0
-21.870365,-24.320992,0.8173635,13.588848,2009-11-10,0.0,0.0
-27.85126,-30.304321,0.81851304,12.784003,2009-11-11,0.0,0.0
-24.911135,-27.519945,0.81186646,8.328431,2009-11-12,0.0,0.0
-23.196901,-26.31098,0.8172585,10.283529,2009-11-13,0.0,0.0
-16.767673,-20.017181,0.81461585,8.386924,2009-11-14,0.0,0.0
-6.565651,-8.62333,0.8098887,5.407717,2009-11-15,0.0,0.0
-10.968282,-13.81937,0.8098881,6.0646877,2009-11-16,0.0,0.0
-10.476311,-12.325146,0.80988246,4.461359,2009-11-17,0.0,0.0
-13.723776,-15.113379,0.81030554,4.534505,2009-11-18,0.0,0.0
-19.829552,-21.605877,0.81132126,4.592062,2009-11-19,0.0,0.0
-25.942875,-28.094782,0.8176929,5.0451584,2009-11-20,0.0,0.0
-22.629774,-25.546906,0.8103095,3.3988826,2009-11-21,0.0,0.0
-7.936855,-11.988777,0.809847,2.0884194,2009-11-22,0.0,0.0
-9.30831,-12.058106,0.8105031,2.7524104,2009-11-23,0.0,0.0
-15.7296,-19.05737,0.817842,2.8119226,2009-11-24,0.0,0.0
-17.155563,-20.059582,0.81531775,2.2210665,2009-11-25,0.0,0.0
-19.257572,-21.662071,0.8100332,1.7348112,2009-11-26,0.0,0.0
-23.203794,-25.651768,0.8137947,1.7275987,2009-11-27,0.0,0.0
-23.689926,-26.077276,0.81761676,1.3076427,2009-11-28,0.0,0.0
-22.699581,-25.31158,0.8188964,1.1637812,2009-11-29,0.0,0.0
-21.435026,-24.701038,0.8189595,0.51853853,2009-11-30,0.0,0.0
-21.34372,-24.561373,0.81890106,0.70182157,2009-12-01,0.0,0.0
-21.589104,-24.283897,0.8176584,0.5230762,2009-12-02,0.0,0.0
-22.274612,-24.907362,0.81777877,0.15084858,2009-12-03,0.0,0.0
-23.658106,-26.084019,0.81420016,0.23259783,2009-12-04,0.0,0.0
-21.740238,-24.425774,0.81456137,0.16695759,2009-12-05,0.0,0.0
-11.657102,-15.030281,0.8136232,0.10825217,2009-12-06,0.0,0.0
-6.7272463,-10.456095,0.8101357,0.06271629,2009-12-07,0.0,0.0
-15.026804,-17.885288,0.8111267,0.0,2009-12-08,0.0,0.0
-20.24962,-23.01406,0.81164634,0.0,2009-12-09,0.0,0.0
-14.3558235,-17.558947,0.81062394,0.0,2009-12-10,0.0,0.0
-4.139859,-7.3748684,0.81457007,0.0,2009-12-11,0.0,0.0
-2.068221,-5.304738,0.81361425,0.0,2009-12-12,0.0,0.0
-1.2902286,-4.4033556,0.8132852,0.0,2009-12-13,0.0,0.0
0.18659338,-2.968068,0.81569517,0.0,2009-12-14,0.0,0.0
-5.071788,-8.303397,0.8170619,0.0,2009-12-15,0.0,0.0
-13.419952,-16.03999,0.81952226,0.0,2009-12-16,0.0,0.0
-4.8962646,-7.4880185,0.81313074,0.0,2009-12-17,0.0,0.0
-5.4804707,-8.577241,0.8131749,0.0,2009-12-18,0.0,0.0
-6.792103,-9.98403,0.81379294,0.0,2009-12-19,0.0,0.0
-7.5715837,-10.586142,0.8150041,0.0,2009-12-20,0.0,0.0
-10.227787,-13.2217865,0.81508654,0.0,2009-12-21,0.0,0.0
-10.688799,-12.859969,0.81522965,0.0,2009-12-22,0.0,0.0
-20.06659,-21.296589,0.8145654,0.0,2009-12-23,0.0,0.0
-19.083858,-21.515446,0.8221003,0.0,2009-12-24,0.0,0.0
-14.817445,-17.78902,0.81992596,0.0,2009-12-25,0.0,0.0
-14.118906,-15.630619,0.81295764,0.0,2009-12-26,0.0,0.0
-14.06711,-16.307474,0.81319296,0.0,2009-12-27,0.0,0.0
-8.876534,-10.560345,0.8130659,0.0,2009-12-28,0.0,0.0
-4.745613,-6.2925463,0.81294966,0.0,2009-12-29,0.0,0.0
-3.1113968,-5.8829317,0.81298095,0.0,2009-12-30,0.0,0.0
-0.5882304,-2.904824,0.8181315,0.0,2009-12-31,0.0,0.0
-2.0715156,-3.519131,0.82828724,0.0,2010-01-01,0.0,0.0
-6.618313,-10.202268,0.825209,0.0,2010-01-02,0.0,0.0
-7.48613,-10.982294,0.8251666,0.0,2010-01-03,0.0,0.0
-6.6278715,-10.286355,0.8248532,0.008233249,2010-01-04,0.0,0.0
-9.587289,-12.378994,0.8261722,0.051302228,2010-01-05,0.0,0.0
-10.377937,-13.478863,0.8187612,0.09887175,2010-01-06,0.0,0.0
-8.370086,-10.349251,0.8176298,0.13155252,2010-01-07,0.0,0.0
-12.3301935,-14.217621,0.81761646,0.046790607,2010-01-08,0.0,0.0
-13.697229,-13.907944,0.8155563,0.18351403,2010-01-09,0.0,0.0
-16.22823,-18.844604,0.8131738,0.34665924,2010-01-10,0.0,0.0
-1.500673,-4.3150263,0.8132662,0.37558967,2010-01-11,0.0,0.0
-7.700156,-11.091152,0.81627166,0.5676339,2010-01-12,0.0,0.0
-14.30561,-16.129934,0.81250083,0.674683,2010-01-13,0.0,0.0
-19.407017,-19.652159,0.8113754,0.8192302,2010-01-14,0.0,0.0
-21.250546,-22.916391,0.81142515,1.1785758,2010-01-15,0.0,0.0
-18.487,-21.438507,0.81137806,1.4598428,2010-01-16,0.0,0.0
-20.529297,-23.820463,0.8179288,1.9825463,2010-01-17,0.0,0.0
-22.07201,-24.97491,0.815108,2.175269,2010-01-18,0.0,0.0
-27.53218,-29.458935,0.8148133,2.9793587,2010-01-19,0.0,0.0
-27.916416,-30.231403,0.81218433,2.5781026,2010-01-20,0.0,0.0
-17.715345,-21.984516,0.81235564,2.9858496,2010-01-21,0.0,0.0
-9.066296,-11.313198,0.8109624,2.3996677,2010-01-22,0.0,0.0
-6.58541,-9.742703,0.8123702,2.6745214,2010-01-23,0.0,0.0
-7.965089,-10.218658,0.8107482,3.62014,2010-01-24,0.0,0.0
-14.774744,-16.461994,0.81146073,4.4146576,2010-01-25,0.0,0.0
-12.886075,-14.890945,0.8141016,4.244751,2010-01-26,0.0,0.0
-2.785472,-4.2329445,0.81072384,2.7595084,2010-01-27,0.0,0.0
-3.9386926,-6.087933,0.81074846,3.6572595,2010-01-28,0.0,0.0
-5.7813816,-8.280975,0.81475174,8.149765,2010-01-29,0.0,0.0
-0.038792938,-1.9630988,0.81343794,5.0482225,2010-01-30,0.0,0.0
0.736912,-2.2486272,0.8154143,7.031005,2010-01-31,0.0,0.0
-3.8002224,-6.6139364,0.81646013,6.049588,2010-02-01,0.0,0.0
-3.4588132,-6.587239,0.81389487,6.254945,2010-02-02,0.0,0.0
-2.4385018,-5.224433,0.8130366,8.242131,2010-02-03,0.0,0.0
-6.226986,-9.6112175,0.8188484,14.729424,2010-02-04,0.0,0.0
-9.001748,-12.210154,0.8207393,15.659008,2010-02-05,0.0,0.0
-10.2721405,-13.136402,0.8179161,11.399923,2010-02-06,0.0,0.0
-9.756399,-13.63862,0.82070184,18.378017,2010-02-07,0.0,0.0
-5.76153,-9.606207,0.8166566,19.238895,2010-02-08,0.0,0.0
-8.367717,-10.9322,0.8119898,16.742577,2010-02-09,0.0,0.0
-18.044918,-20.400173,0.8148997,19.397873,2010-02-10,0.0,0.0
-13.012622,-15.053644,0.8139876,18.24401,2010-02-11,0.0,0.0
-16.42405,-19.04073,0.81540215,18.028316,2010-02-12,0.0,0.0
-20.051476,-22.570335,0.8198306,28.728243,2010-02-13,0.0,0.0
-18.479279,-21.197094,0.82096404,30.865725,2010-02-14,0.0,0.0
-9.551266,-12.392054,0.81471956,23.283016,2010-02-15,0.0,0.0
-5.272135,-6.4037514,0.81224036,15.913765,2010-02-16,0.0,0.0
-5.6563673,-6.385327,0.8161179,15.629532,2010-02-17,0.0,0.0
-10.205109,-12.013062,0.8161658,35.63434,2010-02-18,0.0,0.0
-7.368763,-9.735973,0.816684,36.690998,2010-02-19,0.0,0.0
-7.082291,-9.090937,0.81336486,26.92146,2010-02-20,0.0,0.0
-5.712909,-6.7052956,0.81328845,29.441437,2010-02-21,0.0,0.0
-11.0294895,-12.14924,0.8130317,41.25914,2010-02-22,0.0,0.0
-16.852972,-19.272083,0.8199895,49.374756,2010-02-23,0.0,0.0
-12.8386345,-15.459875,0.81605923,50.726593,2010-02-24,0.0,0.0
-13.557522,-15.920397,0.8162549,48.016018,2010-02-25,0.0,0.0
-12.632066,-12.942942,0.8108163,33.677223,2010-02-26,0.0,0.0
-18.361998,-19.934422,0.81189203,38.925453,2010-02-27,0.0,0.0
-12.902027,-14.176464,0.8111319,36.8472,2010-02-28,0.0,0.0
-21.371367,-22.922678,0.81248856,61.730865,2010-03-01,0.0,0.0
-22.561823,-24.397125,0.8116356,51.753242,2010-03-02,0.0,0.0
-21.754108,-24.227016,0.8172965,70.85332,2010-03-03,0.0,0.0
-21.240261,-23.591835,0.81559825,72.47449,2010-03-04,0.0,0.0
-26.436592,-28.089935,0.8129715,57.061424,2010-03-05,0.0,0.0
-23.782528,-25.429712,0.812755,68.82909,2010-03-06,0.0,0.0
-19.029247,-21.76873,0.81599236,73.514206,2010-03-07,0.0,0.0
-12.821222,-15.919882,0.8115897,66.96043,2010-03-08,0.0,0.0
-7.931285,-11.074206,0.81037766,69.24908,2010-03-09,0.0,0.0
-4.115623,-5.5972567,0.8258625,61.11876,2010-03-10,0.0,0.0
-6.07646,-8.696496,0.8337841,78.558014,2010-03-11,0.0,0.0
-10.551992,-13.3968315,0.8267338,97.06386,2010-03-12,0.0,0.0
-7.6930885,-9.667319,0.8227145,73.073746,2010-03-13,0.0,0.0
-7.5075912,-7.823227,0.8259076,68.528046,2010-03-14,0.0,0.0
-13.677656,-14.748039,0.81999004,103.231064,2010-03-15,0.0,0.0
-12.109226,-14.873333,0.8180543,100.59601,2010-03-16,0.0,0.0
-9.93239,-12.773896,0.8176644,104.83856,2010-03-17,0.0,0.0
-7.172249,-10.202648,0.8185065,109.8012,2010-03-18,0.0,0.0
-7.9209204,-10.731748,0.8180332,107.93565,2010-03-19,0.0,0.0
-9.300631,-11.85051,0.8177339,111.883,2010-03-20,0.0,0.0
-12.891233,-15.485798,0.8204567,122.78677,2010-03-21,0.0,0.0
-11.191526,-13.855777,0.8191017,123.95784,2010-03-22,0.0,0.0
-10.520916,-13.1721,0.81488454,119.52031,2010-03-23,0.0,0.0
-12.762921,-14.323725,0.813143,99.358025,2010-03-24,0.0,0.0
-16.621304,-18.724388,0.8143405,134.02748,2010-03-25,0.0,0.0
-7.176135,-9.908401,0.8129171,128.51288,2010-03-26,0.0,0.0
-5.872101,-8.631903,0.8126748,140.64241,2010-03-27,0.0,0.0
-7.243147,-9.841486,0.8124927,126.76688,2010-03-28,0.0,0.0
-9.436915,-11.864719,0.8147863,148.89212,2010-03-29,0.0,0.0
-12.709614,-14.651558,0.81181127,150.68956,2010-03-30,0.0,0.0
-14.530638,-16.513962,0.8113673,163.31311,2010-03-31,0.0,0.0
-10.467606,-11.3015175,0.8115463,111.11398,2010-04-01,0.0,0.0
-9.563633,-11.533758,0.8150257,140.63202,2010-04-02,0.0,0.0
-5.4736204,-6.8356557,0.8111812,126.99704,2010-04-03,0.0,0.0
-8.340726,-8.539614,0.8110894,118.372635,2010-04-04,0.0,0.0
-9.09934,-11.023109,0.81185293,178.52042,2010-04-05,0.0,0.0
-12.667935,-14.650677,0.8126455,185.49045,2010-04-06,0.0,0.0
-13.337835,-15.024094,0.81199104,163.138,2010-04-07,0.0,0.0
